# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'context-switches'
# Event count (approx.): 25025
#
# Overhead  Command   Shared Object      Symbol           
# ........  ........  .................  .................
#
    99.98%  handin_1  [kernel.kallsyms]  [k] schedule
     0.02%  handin_1  [kernel.kallsyms]  [k] _cond_resched


# Samples: 13  of event 'cpu-migrations'
# Event count (approx.): 13
#
# Overhead  Command   Shared Object      Symbol        
# ........  ........  .................  ..............
#
   100.00%  handin_1  [kernel.kallsyms]  [k] __schedule


# Samples: 34K of event 'cycles'
# Event count (approx.): 15586935047
#
# Overhead  Command   Shared Object      Symbol                                        
# ........  ........  .................  ..............................................
#
    85.41%  handin_1  handin_1           [.] ConcurrentOutput::con_worker
     2.84%  handin_1  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     1.04%  handin_1  [kernel.kallsyms]  [k] try_to_wake_up
     1.02%  handin_1  [kernel.kallsyms]  [k] smp_call_function_many
     0.54%  handin_1  [kernel.kallsyms]  [k] page_fault
     0.50%  handin_1  handin_1           [.] ConcurrentOutput::run
     0.45%  handin_1  [kernel.kallsyms]  [k] clear_page_rep
     0.37%  handin_1  [kernel.kallsyms]  [k] ctx_sched_in
     0.33%  handin_1  [kernel.kallsyms]  [k] native_write_msr
     0.30%  handin_1  [kernel.kallsyms]  [k] copy_page
     0.28%  handin_1  [kernel.kallsyms]  [k] release_pages
     0.26%  handin_1  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.23%  handin_1  [kernel.kallsyms]  [k] call_function_interrupt
     0.21%  handin_1  [kernel.kallsyms]  [k] up_read
     0.21%  handin_1  [kernel.kallsyms]  [k] unmap_page_range
     0.17%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock
     0.16%  handin_1  [kernel.kallsyms]  [k] perf_event_task_tick
     0.16%  handin_1  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.16%  handin_1  [kernel.kallsyms]  [k] __handle_mm_fault
     0.15%  handin_1  [kernel.kallsyms]  [k] flush_tlb_func_remote
     0.15%  handin_1  [kernel.kallsyms]  [k] get_page_from_freelist
     0.15%  handin_1  [kernel.kallsyms]  [k] down_read_trylock
     0.12%  handin_1  [kernel.kallsyms]  [k] page_counter_cancel
     0.11%  handin_1  [kernel.kallsyms]  [k] handle_mm_fault
     0.11%  handin_1  [kernel.kallsyms]  [k] native_read_msr
     0.10%  handin_1  [kernel.kallsyms]  [k] wait_on_page_bit
     0.09%  handin_1  [kernel.kallsyms]  [k] smp_call_function_single
     0.09%  handin_1  [kernel.kallsyms]  [k] try_to_unmap_one
     0.09%  handin_1  [kernel.kallsyms]  [k] __default_send_IPI_dest_field
     0.09%  handin_1  [kernel.kallsyms]  [k] page_remove_rmap
     0.09%  handin_1  [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.09%  handin_1  [kernel.kallsyms]  [k] __do_page_fault
     0.08%  handin_1  [kernel.kallsyms]  [k] __dec_node_state
     0.08%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.08%  handin_1  [kernel.kallsyms]  [k] llist_add_batch
     0.07%  handin_1  [kernel.kallsyms]  [k] llist_reverse_order
     0.07%  handin_1  [kernel.kallsyms]  [k] free_unref_page_commit
     0.07%  handin_1  [kernel.kallsyms]  [k] __schedule
     0.06%  handin_1  [kernel.kallsyms]  [k] read_tsc
     0.06%  handin_1  [kernel.kallsyms]  [k] migrate_page_states
     0.06%  handin_1  [kernel.kallsyms]  [k] do_numa_page
     0.06%  handin_1  [kernel.kallsyms]  [k] vmacache_find
     0.06%  handin_1  [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.06%  handin_1  [kernel.kallsyms]  [k] swapgs_restore_regs_and_return_to_usermode
     0.06%  handin_1  [kernel.kallsyms]  [k] __mod_zone_page_state
     0.06%  handin_1  [kernel.kallsyms]  [k] page_counter_charge
     0.06%  handin_1  [kernel.kallsyms]  [k] error_entry
     0.05%  handin_1  [kernel.kallsyms]  [k] do_anonymous_page
     0.05%  handin_1  [kernel.kallsyms]  [k] select_task_rq_fair
     0.05%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.05%  handin_1  [kernel.kallsyms]  [k] finish_task_switch
     0.05%  handin_1  [kernel.kallsyms]  [k] free_unref_page_prepare.part.64
