# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'context-switches'
# Event count (approx.): 44863
#
# Overhead  Command   Shared Object      Symbol           
# ........  ........  .................  .................
#
    99.98%  handin_1  [kernel.kallsyms]  [k] schedule
     0.02%  handin_1  [kernel.kallsyms]  [k] _cond_resched


# Samples: 7  of event 'cpu-migrations'
# Event count (approx.): 7
#
# Overhead  Command   Shared Object      Symbol        
# ........  ........  .................  ..............
#
   100.00%  handin_1  [kernel.kallsyms]  [k] __schedule


# Samples: 56K of event 'cycles'
# Event count (approx.): 27056912978
#
# Overhead  Command   Shared Object      Symbol                                        
# ........  ........  .................  ..............................................
#
    75.63%  handin_1  handin_1           [.] ConcurrentOutput::con_worker
     7.55%  handin_1  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     2.48%  handin_1  [kernel.kallsyms]  [k] smp_call_function_many
     1.57%  handin_1  [kernel.kallsyms]  [k] try_to_wake_up
     0.95%  handin_1  [kernel.kallsyms]  [k] page_fault
     0.57%  handin_1  [kernel.kallsyms]  [k] call_function_interrupt
     0.53%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock
     0.53%  handin_1  [kernel.kallsyms]  [k] ctx_sched_in
     0.53%  handin_1  [kernel.kallsyms]  [k] clear_page_rep
     0.48%  handin_1  handin_1           [.] ConcurrentOutput::run
     0.44%  handin_1  [kernel.kallsyms]  [k] copy_page
     0.39%  handin_1  [kernel.kallsyms]  [k] __handle_mm_fault
     0.38%  handin_1  [kernel.kallsyms]  [k] up_read
     0.35%  handin_1  [kernel.kallsyms]  [k] down_read_trylock
     0.33%  handin_1  [kernel.kallsyms]  [k] flush_tlb_func_remote
     0.31%  handin_1  [kernel.kallsyms]  [k] native_write_msr
     0.31%  handin_1  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.24%  handin_1  [kernel.kallsyms]  [k] llist_add_batch
     0.23%  handin_1  [kernel.kallsyms]  [k] __default_send_IPI_dest_field
     0.22%  handin_1  [kernel.kallsyms]  [k] page_counter_cancel
     0.20%  handin_1  [kernel.kallsyms]  [k] get_page_from_freelist
     0.15%  handin_1  [kernel.kallsyms]  [k] llist_reverse_order
     0.15%  handin_1  [kernel.kallsyms]  [k] handle_mm_fault
     0.14%  handin_1  [kernel.kallsyms]  [k] native_read_msr
     0.13%  handin_1  [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.13%  handin_1  [kernel.kallsyms]  [k] wait_on_page_bit
     0.12%  handin_1  [kernel.kallsyms]  [k] swapgs_restore_regs_and_return_to_usermode
     0.12%  handin_1  [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.11%  handin_1  [kernel.kallsyms]  [k] page_counter_charge
     0.10%  handin_1  [kernel.kallsyms]  [k] __do_page_fault
     0.10%  handin_1  [kernel.kallsyms]  [k] error_entry
     0.10%  handin_1  [kernel.kallsyms]  [k] perf_event_task_tick
     0.10%  handin_1  [kernel.kallsyms]  [k] try_to_unmap_one
     0.10%  handin_1  [kernel.kallsyms]  [k] sync_regs
     0.09%  handin_1  [kernel.kallsyms]  [k] __migration_entry_wait
     0.09%  handin_1  [kernel.kallsyms]  [k] release_pages
     0.09%  handin_1  [kernel.kallsyms]  [k] do_anonymous_page
     0.09%  handin_1  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.08%  handin_1  [kernel.kallsyms]  [k] select_task_rq_fair
     0.07%  handin_1  [kernel.kallsyms]  [k] __schedule
     0.07%  handin_1  [kernel.kallsyms]  [k] update_load_avg
     0.07%  handin_1  [kernel.kallsyms]  [k] finish_task_switch
     0.07%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.06%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.06%  handin_1  [kernel.kallsyms]  [k] migrate_pages
     0.06%  handin_1  [kernel.kallsyms]  [k] change_protection_range
     0.06%  handin_1  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.06%  handin_1  [kernel.kallsyms]  [k] read_tsc
     0.06%  handin_1  [kernel.kallsyms]  [k] vmacache_find
     0.06%  handin_1  [kernel.kallsyms]  [k] do_numa_page
     0.06%  handin_1  [kernel.kallsyms]  [k] migrate_page_states
     0.05%  handin_1  [kernel.kallsyms]  [k] __ptep_modify_prot_start
