# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'context-switches'
# Event count (approx.): 27875
#
# Overhead  Command   Shared Object      Symbol           
# ........  ........  .................  .................
#
    99.99%  handin_1  [kernel.kallsyms]  [k] schedule
     0.01%  handin_1  [kernel.kallsyms]  [k] _cond_resched


# Samples: 10  of event 'cpu-migrations'
# Event count (approx.): 10
#
# Overhead  Command   Shared Object      Symbol        
# ........  ........  .................  ..............
#
   100.00%  handin_1  [kernel.kallsyms]  [k] __schedule


# Samples: 40K of event 'cycles'
# Event count (approx.): 19746485304
#
# Overhead  Command   Shared Object      Symbol                                        
# ........  ........  .................  ..............................................
#
    84.22%  handin_1  handin_1           [.] ConcurrentOutput::con_worker
     4.16%  handin_1  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     1.14%  handin_1  [kernel.kallsyms]  [k] smp_call_function_many
     1.04%  handin_1  [kernel.kallsyms]  [k] try_to_wake_up
     0.64%  handin_1  [kernel.kallsyms]  [k] page_fault
     0.52%  handin_1  handin_1           [.] ConcurrentOutput::run
     0.47%  handin_1  [kernel.kallsyms]  [k] clear_page_rep
     0.44%  handin_1  [kernel.kallsyms]  [k] ctx_sched_in
     0.35%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock
     0.31%  handin_1  [kernel.kallsyms]  [k] call_function_interrupt
     0.29%  handin_1  [kernel.kallsyms]  [k] native_write_msr
     0.24%  handin_1  [kernel.kallsyms]  [k] up_read
     0.22%  handin_1  [kernel.kallsyms]  [k] copy_page
     0.22%  handin_1  [kernel.kallsyms]  [k] perf_event_task_tick
     0.20%  handin_1  [kernel.kallsyms]  [k] __handle_mm_fault
     0.15%  handin_1  [kernel.kallsyms]  [k] flush_tlb_func_remote
     0.15%  handin_1  [kernel.kallsyms]  [k] release_pages
     0.15%  handin_1  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.14%  handin_1  [kernel.kallsyms]  [k] down_read_trylock
     0.13%  handin_1  [kernel.kallsyms]  [k] llist_add_batch
     0.13%  handin_1  [kernel.kallsyms]  [k] handle_mm_fault
     0.12%  handin_1  [kernel.kallsyms]  [k] get_page_from_freelist
     0.11%  handin_1  [kernel.kallsyms]  [k] page_counter_cancel
     0.10%  handin_1  [kernel.kallsyms]  [k] llist_reverse_order
     0.10%  handin_1  [kernel.kallsyms]  [k] wait_on_page_bit
     0.09%  handin_1  [kernel.kallsyms]  [k] __default_send_IPI_dest_field
     0.09%  handin_1  [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.09%  handin_1  [kernel.kallsyms]  [k] __do_page_fault
     0.08%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.08%  handin_1  [kernel.kallsyms]  [k] native_read_msr
     0.08%  handin_1  [kernel.kallsyms]  [k] __schedule
     0.08%  handin_1  [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.08%  handin_1  [kernel.kallsyms]  [k] swapgs_restore_regs_and_return_to_usermode
     0.08%  handin_1  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.08%  handin_1  [kernel.kallsyms]  [k] smp_call_function_single
     0.08%  handin_1  [kernel.kallsyms]  [k] read_tsc
     0.07%  handin_1  [kernel.kallsyms]  [k] do_numa_page
     0.07%  handin_1  [kernel.kallsyms]  [k] __ptep_modify_prot_start
     0.07%  handin_1  [kernel.kallsyms]  [k] error_entry
     0.07%  handin_1  [kernel.kallsyms]  [k] __migration_entry_wait
     0.06%  handin_1  [kernel.kallsyms]  [k] update_load_avg
