# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'context-switches'
# Event count (approx.): 19867
#
# Overhead  Command   Shared Object      Symbol           
# ........  ........  .................  .................
#
    99.99%  handin_1  [kernel.kallsyms]  [k] schedule
     0.01%  handin_1  [kernel.kallsyms]  [k] _cond_resched


# Samples: 2  of event 'cpu-migrations'
# Event count (approx.): 2
#
# Overhead  Command   Shared Object      Symbol        
# ........  ........  .................  ..............
#
   100.00%  handin_1  [kernel.kallsyms]  [k] __schedule


# Samples: 14K of event 'cycles'
# Event count (approx.): 4628651103
#
# Overhead  Command   Shared Object      Symbol                                        
# ........  ........  .................  ..............................................
#
    58.30%  handin_1  handin_1           [.] ConcurrentOutput::con_worker
     5.59%  handin_1  [kernel.kallsyms]  [k] smp_call_function_single
     5.37%  handin_1  [kernel.kallsyms]  [k] try_to_wake_up
     3.08%  handin_1  handin_1           [.] ConcurrentOutput::run
     2.40%  handin_1  [kernel.kallsyms]  [k] page_fault
     2.36%  handin_1  [kernel.kallsyms]  [k] copy_page
     2.08%  handin_1  [kernel.kallsyms]  [k] clear_page_rep
     1.16%  handin_1  [kernel.kallsyms]  [k] ctx_sched_in
     0.74%  handin_1  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.73%  handin_1  [kernel.kallsyms]  [k] get_page_from_freelist
     0.73%  handin_1  [kernel.kallsyms]  [k] __handle_mm_fault
     0.70%  handin_1  [kernel.kallsyms]  [k] native_write_msr
     0.58%  handin_1  [kernel.kallsyms]  [k] _raw_spin_lock
     0.51%  handin_1  [kernel.kallsyms]  [k] try_to_unmap_one
     0.43%  handin_1  [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.42%  handin_1  [kernel.kallsyms]  [k] call_function_single_interrupt
     0.41%  handin_1  [kernel.kallsyms]  [k] up_read
     0.38%  handin_1  [kernel.kallsyms]  [k] migrate_page_states
     0.34%  handin_1  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.30%  handin_1  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.29%  handin_1  [kernel.kallsyms]  [k] down_read_trylock
     0.28%  handin_1  [kernel.kallsyms]  [k] migrate_pages
     0.28%  handin_1  [kernel.kallsyms]  [k] handle_mm_fault
     0.27%  handin_1  [kernel.kallsyms]  [k] __do_page_fault
     0.26%  handin_1  [kernel.kallsyms]  [k] __ptep_modify_prot_start
     0.26%  handin_1  [kernel.kallsyms]  [k] page_counter_charge
     0.25%  handin_1  [kernel.kallsyms]  [k] native_read_msr
     0.22%  handin_1  [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.22%  handin_1  [kernel.kallsyms]  [k] llist_add_batch
     0.22%  handin_1  [kernel.kallsyms]  [k] perf_event_task_tick
     0.21%  handin_1  [kernel.kallsyms]  [k] page_counter_cancel
     0.20%  handin_1  [kernel.kallsyms]  [k] sync_regs
     0.20%  handin_1  [kernel.kallsyms]  [k] swapgs_restore_regs_and_return_to_usermode
     0.20%  handin_1  [kernel.kallsyms]  [k] release_pages
     0.20%  handin_1  [kernel.kallsyms]  [k] vmacache_find
     0.19%  handin_1  [kernel.kallsyms]  [k] finish_task_switch
     0.19%  handin_1  [kernel.kallsyms]  [k] isolate_lru_page
     0.19%  handin_1  [kernel.kallsyms]  [k] read_tsc
     0.19%  handin_1  [kernel.kallsyms]  [k] error_entry
     0.18%  handin_1  [kernel.kallsyms]  [k] flush_tlb_func_common.constprop.10
     0.18%  handin_1  [kernel.kallsyms]  [k] free_pcppages_bulk
